window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-12 21:00:00,2024-03-13 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 00:00:00,2024-03-13 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 04:30:00,2024-03-13 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 03:00:00,2024-03-13 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 01:30:00,2024-03-13 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 06:00:00,2024-03-13 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 07:30:00,2024-03-13 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 09:00:00,2024-03-13 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 10:30:00,2024-03-13 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 12:00:00,2024-03-13 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 13:30:00,2024-03-13 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 15:00:00,2024-03-13 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 16:30:00,2024-03-13 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 18:00:00,2024-03-13 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 22:30:00,2024-03-14 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 00:00:00,2024-03-14 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 21:00:00,2024-03-14 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 03:00:00,2024-03-14 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 01:30:00,2024-03-14 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 04:30:00,2024-03-14 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-13 19:30:00,2024-03-13 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 06:00:00,2024-03-14 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 07:30:00,2024-03-14 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 09:00:00,2024-03-14 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 10:30:00,2024-03-14 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 13:30:00,2024-03-14 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 12:00:00,2024-03-14 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 18:00:00,2024-03-14 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 19:30:00,2024-03-14 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 15:00:00,2024-03-14 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 16:30:00,2024-03-14 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 21:00:00,2024-03-15 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-14 22:30:00,2024-03-15 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 00:00:00,2024-03-15 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 04:30:00,2024-03-15 07:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 06:00:00,2024-03-15 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 01:30:00,2024-03-15 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 03:00:00,2024-03-15 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 07:30:00,2024-03-15 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 09:00:00,2024-03-15 12:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 10:30:00,2024-03-15 13:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 12:00:00,2024-03-15 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 15:00:00,2024-03-15 18:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 13:30:00,2024-03-15 16:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 16:30:00,2024-03-15 19:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 18:00:00,2024-03-15 21:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 19:30:00,2024-03-15 22:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 21:00:00,2024-03-16 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 00:00:00,2024-03-16 03:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 03:00:00,2024-03-16 06:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-15 22:30:00,2024-03-16 01:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 06:00:00,2024-03-16 09:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 07:30:00,2024-03-16 10:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-16 01:30:00,2024-03-16 04:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
