window_start,window_end,wind_speed_mean,wind_speed_median,wind_speed_max,wind_dir_mean,wind_dir_median,wind_dir_std
2024-10-19 15:00:00,2024-10-19 18:00:00,0.8,0.8,3.1,58.0,58.0,32.0
2024-10-19 16:30:00,2024-10-19 19:30:00,0.5,0.4,1.7,43.0,43.0,63.0
2024-10-19 18:00:00,2024-10-19 21:00:00,0.5,0.5,1.9,56.0,56.0,57.0
2024-10-19 19:30:00,2024-10-19 22:30:00,1.0,1.0,2.5,76.0,76.0,16.0
2024-10-19 21:00:00,2024-10-20 00:00:00,1.0,0.9,2.5,57.0,57.0,40.0
2024-10-19 22:30:00,2024-10-20 01:30:00,0.7,0.7,1.9,45.0,45.0,35.0
2024-10-20 00:00:00,2024-10-20 03:00:00,0.7,0.7,1.9,53.0,53.0,34.0
2024-10-20 04:30:00,2024-10-20 07:30:00,0.6,0.5,2.6,63.0,63.0,51.0
2024-10-20 01:30:00,2024-10-20 04:30:00,0.5,0.4,1.8,37.0,37.0,61.0
2024-10-20 03:00:00,2024-10-20 06:00:00,0.5,0.4,2.5,44.0,44.0,55.0
2024-10-20 06:00:00,2024-10-20 09:00:00,0.7,0.6,2.6,86.0,86.0,59.0
2024-10-20 07:30:00,2024-10-20 10:30:00,0.8,0.7,2.6,101.0,101.0,52.0
2024-10-20 10:30:00,2024-10-20 13:30:00,0.9,0.9,2.6,192.0,192.0,104.0
2024-10-20 09:00:00,2024-10-20 12:00:00,0.9,0.8,2.6,119.0,119.0,47.0
2024-10-20 12:00:00,2024-10-20 15:00:00,0.7,0.6,2.4,267.0,267.0,71.0
2024-10-20 13:30:00,2024-10-20 16:30:00,0.6,0.6,2.4,268.0,268.0,70.0
2024-10-20 15:00:00,2024-10-20 18:00:00,0.6,0.5,2.4,277.0,277.0,48.0
2024-10-20 16:30:00,2024-10-20 19:30:00,0.4,0.3,1.8,329.0,329.0,93.0
2024-10-20 18:00:00,2024-10-20 21:00:00,0.3,0.2,1.2,73.0,73.0,75.0
2024-10-20 19:30:00,2024-10-20 22:30:00,0.3,0.2,1.1,169.0,169.0,128.0
2024-10-20 21:00:00,2024-10-21 00:00:00,0.3,0.3,1.4,261.0,261.0,87.0
2024-10-20 22:30:00,2024-10-21 01:30:00,0.4,0.3,1.8,258.0,258.0,92.0
2024-10-21 00:00:00,2024-10-21 03:00:00,0.4,0.3,1.8,255.0,255.0,84.0
2024-10-21 01:30:00,2024-10-21 04:30:00,0.3,0.3,1.3,228.0,228.0,98.0
2024-10-21 03:00:00,2024-10-21 06:00:00,0.3,0.3,1.2,223.0,223.0,119.0
2024-10-21 04:30:00,2024-10-21 07:30:00,0.4,0.3,1.2,112.0,112.0,98.0
2024-10-21 06:00:00,2024-10-21 09:00:00,0.7,0.6,2.0,109.0,109.0,43.0
2024-10-21 07:30:00,2024-10-21 10:30:00,1.0,1.0,3.2,102.0,102.0,34.0
2024-10-21 09:00:00,2024-10-21 12:00:00,1.4,1.3,4.6,88.0,88.0,37.0
2024-10-21 10:30:00,2024-10-21 13:30:00,1.5,1.5,4.6,73.0,73.0,35.0
2024-10-21 12:00:00,2024-10-21 15:00:00,1.2,1.2,4.6,62.0,62.0,40.0
2024-10-21 13:30:00,2024-10-21 16:30:00,0.9,0.9,4.6,53.0,53.0,42.0
2024-10-21 15:00:00,2024-10-21 18:00:00,0.6,0.5,2.3,1.0,1.0,64.0
2024-10-21 16:30:00,2024-10-21 19:30:00,0.4,0.4,1.2,321.0,321.0,46.0
2024-10-21 19:30:00,2024-10-21 22:30:00,0.5,0.5,1.4,303.0,303.0,42.0
2024-10-21 18:00:00,2024-10-21 21:00:00,0.4,0.4,1.1,324.0,324.0,51.0
2024-10-21 21:00:00,2024-10-22 00:00:00,0.8,0.8,1.7,286.0,286.0,19.0
2024-10-21 22:30:00,2024-10-22 01:30:00,0.8,0.8,1.9,282.0,282.0,17.0
2024-10-22 00:00:00,2024-10-22 03:00:00,0.9,0.9,2.0,283.0,283.0,17.0
2024-10-22 03:00:00,2024-10-22 06:00:00,1.3,1.3,4.0,277.0,277.0,19.0
2024-10-22 01:30:00,2024-10-22 04:30:00,1.0,1.0,2.7,280.0,280.0,17.0
2024-10-22 04:30:00,2024-10-22 07:30:00,1.5,1.4,4.0,279.0,279.0,20.0
2024-10-22 09:00:00,2024-10-22 12:00:00,1.5,1.4,5.4,273.0,273.0,20.0
2024-10-22 07:30:00,2024-10-22 10:30:00,1.5,1.5,4.2,274.0,274.0,17.0
2024-10-22 06:00:00,2024-10-22 09:00:00,1.5,1.5,4.2,277.0,277.0,18.0
2024-10-22 10:30:00,2024-10-22 13:30:00,1.9,1.8,5.4,278.0,278.0,21.0
2024-10-22 12:00:00,2024-10-22 15:00:00,1.8,1.8,4.6,286.0,286.0,22.0
2024-10-22 16:30:00,2024-10-22 19:30:00,0.8,0.7,5.9,264.0,264.0,61.0
2024-10-22 13:30:00,2024-10-22 16:30:00,1.1,0.8,4.2,306.0,306.0,40.0
2024-10-22 15:00:00,2024-10-22 18:00:00,0.7,0.5,5.9,301.0,301.0,63.0
2024-10-22 18:00:00,2024-10-22 21:00:00,0.7,0.6,2.8,245.0,245.0,68.0
2024-10-22 19:30:00,2024-10-22 22:30:00,0.6,0.5,3.5,207.0,207.0,79.0
2024-10-22 21:00:00,2024-10-23 00:00:00,0.5,0.4,3.5,203.0,203.0,84.0
2024-10-22 22:30:00,2024-10-23 01:30:00,0.5,0.4,2.2,218.0,218.0,75.0
2024-10-23 00:00:00,2024-10-23 03:00:00,0.6,0.5,2.8,223.0,223.0,76.0
2024-10-23 01:30:00,2024-10-23 04:30:00,0.6,0.5,2.8,182.0,182.0,101.0
2024-10-23 04:30:00,2024-10-23 07:30:00,0.5,0.5,2.5,118.0,118.0,91.0
2024-10-23 03:00:00,2024-10-23 06:00:00,0.5,0.5,2.4,151.0,151.0,92.0
2024-10-23 06:00:00,2024-10-23 09:00:00,0.6,0.5,2.5,76.0,76.0,68.0
2024-10-23 07:30:00,2024-10-23 10:30:00,0.6,0.5,2.8,70.0,70.0,56.0
2024-10-23 09:00:00,2024-10-23 12:00:00,0.7,0.6,3.0,67.0,67.0,42.0
2024-10-23 10:30:00,2024-10-23 13:30:00,0.6,0.6,3.0,69.0,69.0,59.0
2024-10-23 12:00:00,2024-10-23 15:00:00,0.5,0.4,1.8,94.0,94.0,83.0
2024-10-23 13:30:00,2024-10-23 16:30:00,0.6,0.5,2.5,78.0,78.0,65.0
2024-10-23 15:00:00,2024-10-23 18:00:00,0.6,0.5,2.8,66.0,66.0,59.0
2024-10-23 16:30:00,2024-10-23 19:30:00,0.7,0.6,3.7,62.0,62.0,58.0
2024-10-23 18:00:00,2024-10-23 21:00:00,1.4,1.3,4.7,64.0,64.0,30.0
2024-10-23 21:00:00,2024-10-24 00:00:00,2.2,2.1,5.0,70.0,70.0,15.0
2024-10-23 19:30:00,2024-10-23 22:30:00,2.0,1.9,5.0,67.0,67.0,17.0
2024-10-23 22:30:00,2024-10-24 01:30:00,2.1,2.0,4.9,74.0,74.0,15.0
2024-10-24 00:00:00,2024-10-24 03:00:00,1.9,1.8,4.6,75.0,75.0,14.0
2024-10-24 01:30:00,2024-10-24 04:30:00,1.5,1.5,4.6,78.0,78.0,16.0
2024-10-24 03:00:00,2024-10-24 06:00:00,1.2,1.1,3.2,88.0,88.0,18.0
2024-10-24 04:30:00,2024-10-24 07:30:00,0.9,0.9,2.6,91.0,91.0,25.0
2024-10-24 06:00:00,2024-10-24 09:00:00,0.6,0.6,1.8,99.0,99.0,64.0
2024-10-24 07:30:00,2024-10-24 10:30:00,0.5,0.5,2.3,234.0,234.0,101.0
2024-10-24 09:00:00,2024-10-24 12:00:00,0.7,0.6,2.5,268.0,268.0,53.0
2024-10-24 10:30:00,2024-10-24 13:30:00,0.7,0.7,2.6,274.0,274.0,76.0
2024-10-24 12:00:00,2024-10-24 15:00:00,0.8,0.7,2.6,98.0,98.0,87.0
2024-10-24 15:00:00,2024-10-24 18:00:00,0.7,0.6,3.2,109.0,109.0,34.0
2024-10-24 13:30:00,2024-10-24 16:30:00,0.8,0.8,3.2,100.0,100.0,38.0
2024-10-24 16:30:00,2024-10-24 19:30:00,0.8,0.7,3.1,108.0,108.0,40.0
2024-10-24 18:00:00,2024-10-24 21:00:00,0.8,0.7,3.1,96.0,96.0,59.0
2024-10-24 19:30:00,2024-10-24 22:30:00,0.6,0.5,2.0,96.0,96.0,64.0
2024-10-24 21:00:00,2024-10-25 00:00:00,0.8,0.8,2.3,91.0,91.0,40.0
2024-10-24 22:30:00,2024-10-25 01:30:00,1.0,1.0,2.8,95.0,95.0,26.0
2024-10-25 00:00:00,2024-10-25 03:00:00,1.0,1.0,3.1,108.0,108.0,29.0
2024-10-25 01:30:00,2024-10-25 04:30:00,0.8,0.7,3.1,102.0,102.0,56.0
2024-10-25 03:00:00,2024-10-25 06:00:00,0.6,0.6,2.3,106.0,106.0,62.0
2024-10-25 06:00:00,2024-10-25 09:00:00,1.1,1.0,3.6,104.0,104.0,26.0
2024-10-25 04:30:00,2024-10-25 07:30:00,0.7,0.7,2.6,114.0,114.0,36.0
2024-10-25 07:30:00,2024-10-25 10:30:00,1.3,1.3,3.6,95.0,95.0,26.0
2024-10-25 09:00:00,2024-10-25 12:00:00,1.5,1.4,5.0,86.0,86.0,25.0
2024-10-25 12:00:00,2024-10-25 15:00:00,1.7,1.6,3.9,75.0,75.0,20.0
2024-10-25 10:30:00,2024-10-25 13:30:00,1.6,1.6,5.0,80.0,80.0,23.0
2024-10-25 15:00:00,2024-10-25 18:00:00,1.5,1.5,3.8,68.0,68.0,19.0
2024-10-25 13:30:00,2024-10-25 16:30:00,1.5,1.5,3.9,67.0,67.0,19.0
2024-10-25 18:00:00,2024-10-25 21:00:00,1.4,1.3,3.4,75.0,75.0,18.0
2024-10-25 16:30:00,2024-10-25 19:30:00,1.5,1.4,3.8,72.0,72.0,16.0
2024-10-25 19:30:00,2024-10-25 22:30:00,1.4,1.4,3.4,84.0,84.0,18.0
2024-10-25 21:00:00,2024-10-26 00:00:00,1.2,1.2,3.2,82.0,82.0,19.0
2024-10-25 22:30:00,2024-10-26 01:30:00,0.9,0.9,2.9,68.0,68.0,21.0
2024-10-26 00:00:00,2024-10-26 03:00:00,1.1,1.0,2.9,68.0,68.0,19.0
2024-10-26 03:00:00,2024-10-26 06:00:00,1.4,1.4,3.5,74.0,74.0,16.0
2024-10-26 01:30:00,2024-10-26 04:30:00,1.4,1.4,3.5,73.0,73.0,16.0
2024-10-26 04:30:00,2024-10-26 07:30:00,1.5,1.4,3.8,72.0,72.0,16.0
2024-10-26 06:00:00,2024-10-26 09:00:00,1.9,1.8,4.5,72.0,72.0,16.0
2024-10-26 09:00:00,2024-10-26 12:00:00,2.6,2.5,5.6,78.0,78.0,17.0
2024-10-26 07:30:00,2024-10-26 10:30:00,2.4,2.4,5.6,78.0,78.0,17.0
2024-10-26 10:30:00,2024-10-26 13:30:00,2.6,2.5,5.7,78.0,78.0,17.0
2024-10-26 12:00:00,2024-10-26 15:00:00,2.5,2.4,5.7,78.0,78.0,18.0
2024-10-26 13:30:00,2024-10-26 16:30:00,2.4,2.3,5.5,75.0,75.0,17.0
2024-10-26 15:00:00,2024-10-26 18:00:00,2.2,2.1,5.5,80.0,80.0,15.0
2024-10-26 16:30:00,2024-10-26 19:30:00,1.9,1.9,4.3,88.0,88.0,15.0
2024-10-26 18:00:00,2024-10-26 21:00:00,1.6,1.6,3.6,96.0,96.0,17.0
2024-10-26 19:30:00,2024-10-26 22:30:00,1.2,1.1,3.5,97.0,97.0,20.0
2024-10-26 21:00:00,2024-10-27 00:00:00,1.0,1.0,2.5,91.0,91.0,20.0
2024-10-26 22:30:00,2024-10-27 01:30:00,1.1,1.1,3.3,93.0,93.0,21.0
2024-10-27 00:00:00,2024-10-27 03:00:00,1.0,0.9,3.3,89.0,89.0,30.0
2024-10-27 01:30:00,2024-10-27 04:30:00,0.8,0.7,2.6,89.0,89.0,42.0
2024-10-27 03:00:00,2024-10-27 06:00:00,0.6,0.6,2.4,101.0,101.0,112.0
2024-10-27 04:30:00,2024-10-27 07:30:00,0.6,0.5,2.1,264.0,264.0,84.0
2024-10-27 06:00:00,2024-10-27 09:00:00,1.0,0.8,4.7,263.0,263.0,60.0
2024-10-27 07:30:00,2024-10-27 10:30:00,1.9,1.9,6.1,277.0,277.0,25.0
2024-10-27 09:00:00,2024-10-27 12:00:00,2.3,2.2,6.1,281.0,281.0,17.0
2024-10-27 10:30:00,2024-10-27 13:30:00,1.9,1.9,5.1,280.0,280.0,21.0
2024-10-27 12:00:00,2024-10-27 15:00:00,1.4,1.4,4.4,280.0,280.0,23.0
2024-10-27 13:30:00,2024-10-27 16:30:00,0.8,0.7,3.7,315.0,315.0,62.0
2024-10-27 15:00:00,2024-10-27 18:00:00,0.5,0.4,1.7,24.0,24.0,49.0
2024-10-27 16:30:00,2024-10-27 19:30:00,0.6,0.7,1.7,50.0,50.0,34.0
2024-10-27 18:00:00,2024-10-27 21:00:00,0.8,0.8,1.7,70.0,70.0,23.0
2024-10-27 19:30:00,2024-10-27 22:30:00,0.7,0.7,1.7,83.0,83.0,24.0
2024-10-27 21:00:00,2024-10-28 00:00:00,0.5,0.5,1.6,60.0,60.0,56.0
2024-10-27 22:30:00,2024-10-28 01:30:00,0.4,0.4,1.3,36.0,36.0,59.0
2024-10-28 00:00:00,2024-10-28 03:00:00,0.5,0.5,1.4,40.0,40.0,44.0
2024-10-28 03:00:00,2024-10-28 06:00:00,0.8,0.7,2.0,93.0,93.0,30.0
2024-10-28 01:30:00,2024-10-28 04:30:00,0.6,0.6,2.0,61.0,61.0,44.0
2024-10-28 04:30:00,2024-10-28 07:30:00,0.7,0.6,2.2,94.0,94.0,49.0
2024-10-28 06:00:00,2024-10-28 09:00:00,0.8,0.8,2.3,95.0,95.0,48.0
2024-10-28 07:30:00,2024-10-28 10:30:00,0.9,0.9,2.3,109.0,109.0,52.0
2024-10-28 09:00:00,2024-10-28 12:00:00,0.7,0.7,2.2,112.0,112.0,76.0
2024-10-28 10:30:00,2024-10-28 13:30:00,0.8,0.7,2.5,96.0,96.0,92.0
2024-10-28 12:00:00,2024-10-28 15:00:00,0.8,0.7,2.5,107.0,107.0,79.0
2024-10-28 13:30:00,2024-10-28 16:30:00,0.7,0.6,2.3,82.0,82.0,57.0
2024-10-28 15:00:00,2024-10-28 18:00:00,0.5,0.5,1.9,56.0,56.0,41.0
2024-10-28 16:30:00,2024-10-28 19:30:00,0.5,0.5,1.8,54.0,54.0,33.0
2024-10-28 18:00:00,2024-10-28 21:00:00,0.6,0.6,1.8,84.0,84.0,40.0
2024-10-28 19:30:00,2024-10-28 22:30:00,0.6,0.6,1.7,110.0,110.0,25.0
2024-10-28 21:00:00,2024-10-29 00:00:00,0.4,0.4,1.3,96.0,96.0,64.0
2024-10-28 22:30:00,2024-10-29 01:30:00,0.3,0.2,1.0,103.0,103.0,103.0
2024-10-29 00:00:00,2024-10-29 03:00:00,0.3,0.3,1.1,234.0,234.0,92.0
2024-10-29 04:30:00,2024-10-29 07:30:00,0.4,0.3,1.3,301.0,301.0,94.0
2024-10-29 03:00:00,2024-10-29 06:00:00,0.4,0.3,1.2,309.0,309.0,93.0
2024-10-29 01:30:00,2024-10-29 04:30:00,0.3,0.3,1.2,285.0,285.0,76.0
2024-10-29 06:00:00,2024-10-29 09:00:00,0.5,0.4,1.8,6.0,6.0,164.0
2024-10-29 07:30:00,2024-10-29 10:30:00,0.7,0.6,2.8,251.0,251.0,91.0
2024-10-29 10:30:00,2024-10-29 13:30:00,0.9,0.8,4.9,275.0,275.0,82.0
2024-10-29 09:00:00,2024-10-29 12:00:00,0.9,0.8,4.9,263.0,263.0,62.0
2024-10-29 12:00:00,2024-10-29 15:00:00,0.8,0.7,3.2,337.0,337.0,97.0
2024-10-29 15:00:00,2024-10-29 18:00:00,0.4,0.4,1.2,33.0,33.0,47.0
2024-10-29 13:30:00,2024-10-29 16:30:00,0.6,0.6,2.7,29.0,29.0,61.0
2024-10-29 16:30:00,2024-10-29 19:30:00,0.4,0.3,1.5,354.0,354.0,72.0
2024-10-29 18:00:00,2024-10-29 21:00:00,0.4,0.4,1.7,305.0,305.0,60.0
2024-10-29 21:00:00,2024-10-30 00:00:00,0.5,0.5,1.8,272.0,272.0,32.0
2024-10-29 19:30:00,2024-10-29 22:30:00,0.5,0.4,1.8,284.0,284.0,49.0
2024-10-29 22:30:00,2024-10-30 01:30:00,0.4,0.4,1.4,274.0,274.0,43.0
2024-10-30 00:00:00,2024-10-30 03:00:00,0.5,0.5,1.5,280.0,280.0,39.0
2024-10-30 03:00:00,2024-10-30 06:00:00,0.6,0.6,1.7,272.0,272.0,30.0
2024-10-30 01:30:00,2024-10-30 04:30:00,0.6,0.6,1.5,275.0,275.0,23.0
2024-10-30 04:30:00,2024-10-30 07:30:00,0.5,0.4,1.7,264.0,264.0,51.0
2024-10-30 06:00:00,2024-10-30 09:00:00,0.5,0.5,1.8,238.0,238.0,68.0
2024-10-30 07:30:00,2024-10-30 10:30:00,0.6,0.6,1.9,222.0,222.0,71.0
2024-10-30 09:00:00,2024-10-30 12:00:00,0.7,0.7,2.2,125.0,125.0,93.0
2024-10-30 10:30:00,2024-10-30 13:30:00,0.9,0.9,3.0,79.0,79.0,42.0
2024-10-30 12:00:00,2024-10-30 15:00:00,1.0,1.0,3.0,64.0,64.0,36.0
2024-10-30 13:30:00,2024-10-30 16:30:00,0.7,0.7,2.8,51.0,51.0,41.0
2024-10-30 15:00:00,2024-10-30 18:00:00,0.6,0.6,2.6,49.0,49.0,47.0
2024-10-30 18:00:00,2024-10-30 21:00:00,1.3,1.2,3.3,71.0,71.0,27.0
2024-10-30 16:30:00,2024-10-30 19:30:00,1.0,0.9,3.3,60.0,60.0,40.0
2024-10-30 21:00:00,2024-10-31 00:00:00,0.9,0.8,3.5,65.0,65.0,28.0
2024-10-30 19:30:00,2024-10-30 22:30:00,1.2,1.2,3.5,75.0,75.0,24.0
2024-10-30 22:30:00,2024-10-31 01:30:00,0.7,0.6,2.0,61.0,61.0,28.0
2024-10-31 00:00:00,2024-10-31 03:00:00,0.7,0.7,2.0,69.0,69.0,31.0
2024-10-31 01:30:00,2024-10-31 04:30:00,0.5,0.5,1.6,57.0,57.0,44.0
2024-10-31 03:00:00,2024-10-31 06:00:00,0.5,0.4,2.2,50.0,50.0,47.0
2024-10-31 04:30:00,2024-10-31 07:30:00,0.8,0.7,2.8,74.0,74.0,37.0
2024-10-31 06:00:00,2024-10-31 09:00:00,1.0,0.9,2.9,97.0,97.0,27.0
2024-10-31 07:30:00,2024-10-31 10:30:00,1.1,1.1,2.9,110.0,110.0,27.0
2024-10-31 09:00:00,2024-10-31 12:00:00,1.0,0.9,2.6,98.0,98.0,44.0
2024-10-31 12:00:00,2024-10-31 15:00:00,1.1,1.0,2.9,88.0,88.0,32.0
2024-10-31 10:30:00,2024-10-31 13:30:00,0.9,0.9,2.9,78.0,78.0,43.0
2024-10-31 13:30:00,2024-10-31 16:30:00,1.0,0.9,2.9,96.0,96.0,34.0
2024-10-31 15:00:00,2024-10-31 18:00:00,0.8,0.8,2.3,93.0,93.0,42.0
2024-10-31 16:30:00,2024-10-31 19:30:00,0.8,0.7,2.4,106.0,106.0,75.0
2024-10-31 18:00:00,2024-10-31 21:00:00,0.6,0.5,2.4,202.0,202.0,110.0
2024-10-31 19:30:00,2024-10-31 22:30:00,0.6,0.6,2.0,198.0,198.0,138.0
2024-10-31 21:00:00,2024-11-01 00:00:00,0.6,0.6,1.7,131.0,131.0,92.0
2024-10-31 22:30:00,2024-11-01 01:30:00,0.5,0.5,1.8,193.0,193.0,92.0
2024-11-01 00:00:00,2024-11-01 03:00:00,0.5,0.5,2.0,250.0,250.0,80.0
2024-11-01 01:30:00,2024-11-01 04:30:00,0.6,0.5,2.8,260.0,260.0,63.0
2024-11-01 03:00:00,2024-11-01 06:00:00,0.8,0.7,2.8,266.0,266.0,42.0
2024-11-01 04:30:00,2024-11-01 07:30:00,0.7,0.7,2.5,267.0,267.0,54.0
2024-11-01 07:30:00,2024-11-01 10:30:00,1.1,1.1,2.8,266.0,266.0,35.0
2024-11-01 06:00:00,2024-11-01 09:00:00,0.8,0.8,2.8,265.0,265.0,51.0
2024-11-01 09:00:00,2024-11-01 12:00:00,1.0,1.0,2.7,267.0,267.0,51.0
2024-11-01 10:30:00,2024-11-01 13:30:00,0.8,0.7,2.9,262.0,262.0,62.0
2024-11-01 13:30:00,2024-11-01 16:30:00,0.6,0.5,2.3,328.0,328.0,62.0
2024-11-01 12:00:00,2024-11-01 15:00:00,0.8,0.8,2.9,275.0,275.0,51.0
2024-11-01 15:00:00,2024-11-01 18:00:00,0.4,0.4,1.4,347.0,347.0,47.0
2024-11-01 16:30:00,2024-11-01 19:30:00,0.5,0.5,1.4,320.0,320.0,49.0
2024-11-01 18:00:00,2024-11-01 21:00:00,0.4,0.3,1.5,300.0,300.0,58.0
2024-11-01 19:30:00,2024-11-01 22:30:00,0.5,0.4,1.8,295.0,295.0,45.0
2024-11-01 21:00:00,2024-11-02 00:00:00,0.9,0.9,2.6,298.0,298.0,30.0
2024-11-01 22:30:00,2024-11-02 01:30:00,1.0,1.0,3.3,293.0,293.0,42.0
2024-11-02 00:00:00,2024-11-02 03:00:00,0.8,0.7,3.3,276.0,276.0,63.0
2024-11-02 01:30:00,2024-11-02 04:30:00,0.5,0.4,2.8,254.0,254.0,88.0
2024-11-02 03:00:00,2024-11-02 06:00:00,0.5,0.4,1.7,270.0,270.0,90.0
2024-11-02 04:30:00,2024-11-02 07:30:00,0.5,0.5,2.2,322.0,322.0,113.0
2024-11-02 07:30:00,2024-11-02 10:30:00,0.9,0.8,3.5,65.0,65.0,44.0
2024-11-02 09:00:00,2024-11-02 12:00:00,1.2,1.2,3.5,72.0,72.0,23.0
2024-11-02 06:00:00,2024-11-02 09:00:00,0.5,0.5,2.2,63.0,63.0,72.0
2024-11-02 10:30:00,2024-11-02 13:30:00,1.3,1.3,3.1,77.0,77.0,20.0
2024-11-02 12:00:00,2024-11-02 15:00:00,1.3,1.3,3.1,68.0,68.0,25.0
2024-11-02 13:30:00,2024-11-02 16:30:00,1.4,1.3,4.7,62.0,62.0,21.0
2024-11-02 15:00:00,2024-11-02 18:00:00,2.0,1.9,6.1,72.0,72.0,16.0
2024-11-02 16:30:00,2024-11-02 19:30:00,2.5,2.5,6.1,82.0,82.0,13.0
2024-11-02 18:00:00,2024-11-02 21:00:00,2.4,2.3,6.0,90.0,90.0,14.0
2024-11-02 19:30:00,2024-11-02 22:30:00,1.6,1.5,4.8,83.0,83.0,27.0
2024-11-02 21:00:00,2024-11-03 00:00:00,1.0,1.0,3.9,65.0,65.0,30.0
2024-11-02 22:30:00,2024-11-03 01:30:00,0.8,0.8,2.1,58.0,58.0,26.0
2024-11-03 00:00:00,2024-11-03 03:00:00,0.5,0.4,2.0,43.0,43.0,44.0
2024-11-03 01:30:00,2024-11-03 04:30:00,0.6,0.6,2.4,50.0,50.0,46.0
2024-11-03 03:00:00,2024-11-03 06:00:00,0.9,0.8,3.1,69.0,69.0,23.0
2024-11-03 04:30:00,2024-11-03 07:30:00,1.1,1.1,3.1,69.0,69.0,18.0
2024-11-03 06:00:00,2024-11-03 09:00:00,1.3,1.3,3.0,76.0,76.0,21.0
2024-11-03 07:30:00,2024-11-03 10:30:00,1.4,1.3,4.1,96.0,96.0,26.0
2024-11-03 09:00:00,2024-11-03 12:00:00,1.4,1.4,4.1,108.0,108.0,21.0
2024-11-03 10:30:00,2024-11-03 13:30:00,1.3,1.2,3.7,110.0,110.0,26.0
2024-11-03 12:00:00,2024-11-03 15:00:00,1.0,1.0,3.2,91.0,91.0,40.0
2024-11-03 13:30:00,2024-11-03 16:30:00,1.0,1.0,3.2,77.0,77.0,35.0
2024-11-03 15:00:00,2024-11-03 18:00:00,0.8,0.8,2.5,80.0,80.0,46.0
2024-11-03 16:30:00,2024-11-03 19:30:00,0.6,0.5,2.2,78.0,78.0,74.0
2024-11-03 18:00:00,2024-11-03 21:00:00,0.5,0.5,2.6,114.0,114.0,82.0
2024-11-03 19:30:00,2024-11-03 22:30:00,0.6,0.5,2.6,123.0,123.0,81.0
2024-11-03 21:00:00,2024-11-04 00:00:00,0.7,0.6,2.7,105.0,105.0,84.0
2024-11-03 22:30:00,2024-11-04 01:30:00,0.9,0.8,3.2,102.0,102.0,52.0
2024-11-04 00:00:00,2024-11-04 03:00:00,0.9,0.9,3.3,106.0,106.0,31.0
2024-11-04 01:30:00,2024-11-04 04:30:00,1.0,0.9,3.3,104.0,104.0,36.0
2024-11-04 04:30:00,2024-11-04 07:30:00,1.7,1.6,3.9,89.0,89.0,17.0
2024-11-04 03:00:00,2024-11-04 06:00:00,1.3,1.3,3.9,89.0,89.0,29.0
2024-11-04 06:00:00,2024-11-04 09:00:00,1.7,1.7,3.8,93.0,93.0,18.0
2024-11-04 07:30:00,2024-11-04 10:30:00,1.7,1.7,4.1,89.0,89.0,20.0
2024-11-04 09:00:00,2024-11-04 12:00:00,1.7,1.6,4.4,83.0,83.0,24.0
2024-11-04 10:30:00,2024-11-04 13:30:00,1.5,1.4,4.4,72.0,72.0,38.0
2024-11-04 12:00:00,2024-11-04 15:00:00,1.3,1.2,4.4,60.0,60.0,39.0
2024-11-04 13:30:00,2024-11-04 16:30:00,1.1,1.0,3.3,53.0,53.0,31.0
2024-11-04 15:00:00,2024-11-04 18:00:00,1.1,1.0,3.2,59.0,59.0,27.0
2024-11-04 16:30:00,2024-11-04 19:30:00,1.1,1.1,3.0,61.0,61.0,22.0
2024-11-04 18:00:00,2024-11-04 21:00:00,1.0,1.0,3.0,64.0,64.0,26.0
2024-11-04 21:00:00,2024-11-05 00:00:00,1.1,1.0,2.9,73.0,73.0,26.0
2024-11-04 19:30:00,2024-11-04 22:30:00,1.0,0.9,3.0,72.0,72.0,26.0
2024-11-05 00:00:00,2024-11-05 03:00:00,0.8,0.8,2.2,72.0,72.0,34.0
2024-11-04 22:30:00,2024-11-05 01:30:00,1.0,1.0,2.6,68.0,68.0,31.0
2024-11-05 03:00:00,2024-11-05 06:00:00,0.8,0.8,2.5,268.0,268.0,82.0
2024-11-05 01:30:00,2024-11-05 04:30:00,0.7,0.7,2.2,101.0,101.0,64.0
2024-11-05 06:00:00,2024-11-05 09:00:00,0.6,0.6,2.2,256.0,256.0,61.0
2024-11-05 04:30:00,2024-11-05 07:30:00,0.9,0.8,2.5,282.0,282.0,28.0
2024-11-05 09:00:00,2024-11-05 12:00:00,0.7,0.7,2.1,254.0,254.0,63.0
2024-11-05 07:30:00,2024-11-05 10:30:00,0.7,0.6,2.2,243.0,243.0,66.0
2024-11-05 10:30:00,2024-11-05 13:30:00,0.8,0.7,2.4,238.0,238.0,124.0
2024-11-05 12:00:00,2024-11-05 15:00:00,0.7,0.7,2.5,52.0,52.0,65.0
2024-11-05 13:30:00,2024-11-05 16:30:00,0.6,0.6,2.5,42.0,42.0,32.0
2024-11-05 15:00:00,2024-11-05 18:00:00,0.7,0.8,2.0,49.0,49.0,23.0
2024-11-05 18:00:00,2024-11-05 21:00:00,0.8,0.8,1.6,59.0,59.0,14.0
2024-11-05 16:30:00,2024-11-05 19:30:00,0.8,0.8,2.0,57.0,57.0,10.0
2024-11-05 21:00:00,2024-11-06 00:00:00,0.5,0.5,1.3,94.0,94.0,30.0
2024-11-05 19:30:00,2024-11-05 22:30:00,0.6,0.6,1.6,71.0,71.0,20.0
2024-11-06 00:00:00,2024-11-06 03:00:00,0.3,0.2,1.0,321.0,321.0,95.0
