window_start,window_end,P_coef_N,H_coef_N,var_red_N,P_coef_E,H_coef_E,var_red_E,P_coef_Z,H_coef_Z,var_red_Z,cc_zero_N_P,cc_max_N_P,cc_lag_N_P,cc_zero_N_H,cc_max_N_H,cc_lag_N_H,cc_zero_E_P,cc_max_E_P,cc_lag_E_P,cc_zero_E_H,cc_max_E_H,cc_lag_E_H,cc_zero_Z_P,cc_max_Z_P,cc_lag_Z_P,cc_zero_Z_H,cc_max_Z_H,cc_lag_Z_H
2024-03-14 22:30:00,2024-03-15 01:30:00,1.5730028764191977e-10,2.3522538243376726e-11,57.07,-1.0834523521817473e-10,-1.6096619858116493e-11,29.68,3.5391749931230932e-12,2.189505373892685e-11,0.16,0.7472987708714742,0.7474731632848087,-1,0.11561337844391245,0.43367345864396273,100,-0.5389862441193023,-0.6166203135606227,-22,-0.08287784071424721,0.35941651750055653,-100,0.0068020975837850325,-0.02952290284919919,-76,0.039231449537211575,0.064426626369255,-98
2024-03-15 00:00:00,2024-03-15 03:00:00,2.030578959530801e-10,6.5315376518915566e-12,76.19,-1.2729273603991683e-10,-4.103485312254851e-11,45.57,-1.1549901839478799e-11,-3.076275684946678e-11,1.42,0.8724163513239988,0.8738747877509753,-3,0.030704846295901714,-0.41233881449678367,-100,-0.6424538871333952,-0.7640601730131452,-18,-0.20921256729442594,0.3294522090487516,-100,-0.04232821936256546,-0.16198195523923467,-92,-0.11171384050743433,-0.1624437887644731,-15
2024-03-14 19:30:00,2024-03-14 22:30:00,1.868024750256814e-10,-1.3689245741339583e-11,9.48,-1.2947615049926997e-10,-2.4670402732829597e-11,1.31,-1.977725681840126e-11,-1.634368654095237e-12,0.0,0.3070420284605905,0.30841431904806954,5,-0.017990298577805423,-0.1618688839034911,-100,-0.11260563653894787,-0.1299086155751909,-16,-0.02288032793349973,0.07858526290409244,-98,-0.00178258451036178,-0.009159723018630831,54,-0.00017017194254670393,-0.00766371369825663,65
2024-03-15 04:30:00,2024-03-15 07:30:00,1.4763383513924415e-10,-8.707990943657619e-12,50.25,-1.2745920707779427e-10,-1.6438402448961562e-11,40.47,-2.8064327374561752e-11,-1.0158093609770076e-11,2.06,0.707653573871867,0.7078362129805764,1,-0.03722271573810362,-0.38379411669574515,-100,-0.6308865434292397,-0.7416411573628143,-16,-0.08558452277129378,0.3681588890576697,-100,-0.13466420170254959,-0.2800489175598185,-32,-0.05083913207944631,-0.1689984045038723,100
2024-03-15 06:00:00,2024-03-15 09:00:00,1.582907703618155e-10,7.422547029092232e-12,32.33,-9.898031671280532e-11,-5.621667522178672e-11,19.13,-8.251436632525649e-12,-4.4925691308937044e-11,3.15,0.5679964983727103,0.574250879136912,4,0.024266735057511885,0.3400106275028387,100,-0.3800432011995569,-0.5761189970068974,-17,-0.2149131686653954,0.22054117456056388,-100,-0.031617133600850646,-0.2743927629187348,-31,-0.17457252254595812,-0.345561668358242,-16
2024-03-15 03:00:00,2024-03-15 06:00:00,1.799159912545251e-10,2.2458734158053408e-11,65.43,-1.282302550438416e-10,-4.269060314939605e-11,39.49,-2.2383371627800082e-11,2.0556602114987147e-11,1.92,0.8026922622708011,0.80994176058035,-5,0.10017449841237155,0.3706164719755471,100,-0.5961992826160372,-0.7623786593407679,-17,-0.19859210503734376,0.3024614237825165,-100,-0.10194133442339925,-0.2864048003999367,32,0.09360460276455948,0.19397366756239318,-97
2024-03-15 01:30:00,2024-03-15 04:30:00,2.0782001935758152e-10,4.9229709812551356e-11,74.39,-1.089227103436459e-10,-6.528389376611124e-11,33.68,4.148201837385053e-11,-1.035240482485666e-11,3.32,0.8389309197683406,0.851548270126555,-6,0.19175718695335084,0.4181939479288222,100,-0.49631795857240624,-0.7080838179692499,-17,-0.2957698574634952,-0.29993746363449886,2,0.17690289557653602,0.17804800332561688,-1,-0.04564336711512441,-0.19791110172840592,-16
2024-03-15 07:30:00,2024-03-15 10:30:00,1.6316670434636958e-10,5.615879064110708e-11,29.28,-1.0445975274868043e-10,-6.413222508064776e-11,17.01,-1.0567295232693559e-11,-2.4678450927298543e-11,1.4,0.5112263453663146,0.52186784029526,5,0.17924052262320103,0.3962730586563249,100,-0.3508752976997011,-0.5368377157988206,-18,-0.21805409590486355,-0.21955033195118245,-2,-0.04684782717931555,-0.3138454647222125,-28,-0.10884715520921102,-0.29647611038112776,-15
2024-03-15 09:00:00,2024-03-15 12:00:00,1.8186831485592003e-10,3.726233559149415e-12,18.06,-6.646500005664556e-11,-8.06122370569298e-11,6.52,2.376077145711505e-11,-3.2213451194364206e-12,0.04,0.4248907240565219,0.44262769864911905,6,0.012615946612403246,0.23448227592936974,100,-0.16233045501489202,-0.351060199436295,-18,-0.19840895745798134,-0.20493958552308916,-3,0.02031387974230297,-0.04060129215574354,71,-0.0026193065418562184,-0.0381174793184315,-16
2024-03-15 10:30:00,2024-03-15 13:30:00,2.097392426646781e-10,-5.074673920031852e-11,23.97,-1.8283978530580573e-11,-9.899360797666228e-11,6.32,4.886906754009127e-11,8.289888937817678e-12,0.26,0.4758452852182211,0.4892521143167016,5,-0.11534960187722715,-0.22790314256710223,-17,-0.04546125480131934,-0.2814688685182329,-19,-0.24715702579607762,-0.26066525238379923,-4,0.050679573774100505,0.05236414922950081,-2,0.008567729956583559,-0.052558577403176904,-16
